Price,price,returns
Ticker,,
Date,,
2022-10-11,341.3788146972656,-0.6333145519421213
2022-10-12,340.2528076171875,-0.32984093669569114
2022-10-13,349.232421875,2.639100708880937
2022-10-14,341.2738342285156,-2.2788799515678915
2022-10-17,350.0436096191406,2.5697180712520806
2022-10-18,354.1564636230469,1.174954745890422
2022-10-19,351.646728515625,-0.7086515044077091
2022-10-20,348.697998046875,-0.8385490976120291
2022-10-21,357.1719055175781,2.4301566163749566
2022-10-24,361.54248046875,1.2236614592736395
2022-10-25,367.3157653808594,1.5968482886503876
2022-10-26,364.5483703613281,-0.75341035707025
2022-10-27,362.6016845703125,-0.5339993123782527
2022-10-28,371.22821044921875,2.37906392771694
2022-10-31,368.54681396484375,-0.7223040730472197
2022-11-01,366.9339904785156,-0.43761699334130544
2022-11-02,357.7253723144531,-2.509611647602783
2022-11-03,354.0419616699219,-1.0296755359285537
2022-11-04,359.1376953125,1.4393021715682908
2022-11-07,362.5730895996094,0.9565674480703334
2022-11-08,364.529296875,0.5395346018511438
2022-11-09,357.0192565917969,-2.0602021147777205
2022-11-10,376.6389465332031,5.49541504531188
2022-11-11,380.2842102050781,0.9678403429671967
2022-11-14,377.04931640625,-0.8506516210819326
2022-11-15,380.26513671875,0.8528911663733485
2022-11-16,377.3642578125,-0.7628569190647472
2022-11-17,376.20953369140625,-0.30599721547224235
2022-11-18,377.91766357421875,0.45403684113269893
2022-11-21,376.5435791015625,-0.36359360916360384
2022-11-22,381.6107177734375,1.3456978031507694
2022-11-23,384.01544189453125,0.6301510961548518
2022-11-25,383.9295959472656,-0.022354816473557637
2022-11-28,377.8031921386719,-1.5957102222031505
2022-11-29,377.1542663574219,-0.17176291644772634
2022-11-30,389.0348815917969,3.1500678354029255
2022-12-01,388.7486267089844,-0.07358077549274311
2022-12-02,388.3000793457031,-0.11538236599791807
2022-12-05,381.3148498535156,-1.7989255897031486
2022-12-06,375.81829833984375,-1.4414732381346829
2022-12-07,375.1789245605469,-0.17012843230924668
2022-12-08,378.1180419921875,0.7833908674596435
2022-12-09,375.29345703125,-0.7470114216332147
2022-12-12,380.7041320800781,1.4417184599031296
2022-12-13,383.5860290527344,0.7569912511614207
2022-12-14,381.133544921875,-0.6393570008052074
2022-12-15,371.8103942871094,-2.446163755194175
2022-12-16,367.4207458496094,-1.1806147716543758
2022-12-19,364.3050842285156,-0.8479819542821954
2022-12-20,364.8036804199219,0.13686226544493696
2022-12-21,370.25836181640625,1.4952374905334187
2022-12-22,364.9761962890625,-1.4266161340504513
2022-12-23,367.07568359375,0.5752395159011048
2022-12-27,365.6280822753906,-0.39436045019027866
2022-12-28,361.0841064453125,-1.2427863313451915
2022-12-29,367.583740234375,1.8000331980956075
2022-12-30,366.61541748046875,-0.26342915856094606
2023-01-03,365.07208251953125,-0.4209683737645076
2023-01-04,367.8905029296875,0.772017512460832
2023-01-05,363.6916198730469,-1.1413404323305176
2023-01-06,372.03179931640625,2.29320088438405
2023-01-09,371.8209533691406,-0.05667417345857073
2023-01-10,374.42840576171875,0.7012655873617435
2023-01-11,379.1641845703125,1.2648022253972657
2023-01-12,380.5445556640625,0.3640562980162132
2023-01-13,382.02093505859375,0.3879649235698279
2023-01-17,381.32110595703125,-0.18319129590507188
2023-01-18,375.30084228515625,-1.5787910970114005
2023-01-19,372.5686950683594,-0.7279885651631401
2023-01-20,379.50927734375,1.8629000147522223
2023-01-23,384.0628662109375,1.1998623324991797
2023-01-24,383.650634765625,-0.10733436673517893
2023-01-25,383.79443359375,0.03748171255153476
2023-01-26,388.0124816894531,1.0990383722365271
2023-01-27,388.9040222167969,0.22977109485289304
2023-01-30,384.0245056152344,-1.254684015287033
2023-01-31,389.6710205078125,1.4703527535389949
2023-02-01,393.8122863769531,1.0627595205165097
2023-02-02,399.5450439453125,1.4557081550452322
2023-02-03,395.2982177734375,-1.0629154925661632
2023-02-06,392.88238525390625,-0.6111417686471499
2023-02-07,398.0207824707031,1.3078716200208618
2023-02-08,393.66845703125,-1.0934920062304787
2023-02-09,390.2557373046875,-0.8669019997941008
2023-02-10,391.1664123535156,0.2333534043900798
2023-02-13,395.75836181640625,1.17391200212269
